date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:41:45	2229/2229	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2018:41:43%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Ftour%2F	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-7.json	(from http://wpnick.rfslocal.site/tour/)
14:41:53	64449/64449	---M--	200	added ('OK')	image/png	etag:%22fbc1-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/original_logos.png	./wpnick.rfslocal.site/wp-content/uploads/2018/02/original_logos/index.png	(from http://wpnick.rfslocal.site/press/)
14:42:04	159267/159267	---M--	200	added ('OK')	image/png	etag:%2226e23-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/Wlrn-color-logo-zRtE7uH_1.png	./wpnick.rfslocal.site/wp-content/uploads/2018/02/Wlrn-color-logo-zRtE7uH_1/index.png	(from http://wpnick.rfslocal.site/press/)
14:42:22	191547/191547	---M--	200	added ('OK')	image/jpeg	etag:%222ec3b-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/eric-carle-museum-of-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/eric-carle-museum-of-1/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:42:24	351330/351330	---M--	200	added ('OK')	image/jpeg	etag:%2255c62-483897abff000%22	http://wpnick.rfslocal.site/wp-content/uploads/2010/04/The-Hollywood-Reporter-Final.jpg	./wpnick.rfslocal.site/wp-content/uploads/2010/04/The-Hollywood-Reporter-Final/index.jpg	(from http://wpnick.rfslocal.site/press/)
14:42:30	196391/196391	---M--	200	added ('OK')	image/jpeg	etag:%222ff27-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/110896_78805a-41b9c22a_large-2.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/110896_78805a-41b9c22a_large-2/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:42:40	189260/189260	---M--	200	added ('OK')	image/jpeg	etag:%222e34c-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/parlor-roomjpg-4cc555767fec589e-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/parlor-roomjpg-4cc555767fec589e-1/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:42:44	105413/105413	---M--	200	added ('OK')	image/jpeg	etag:%2219bc5-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/SFM.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/SFM/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:43:14	204953/204953	---M--	200	added ('OK')	image/jpeg	etag:%2232099-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/GRF.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/GRF/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:43:16	269656/269656	---M--	200	added ('OK')	image/jpeg	etag:%2241d58-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/download-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/download-1/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:43:29	231636/231636	---M--	200	added ('OK')	image/jpeg	etag:%22388d4-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/The_Barnacle_Historic_State_Park_sign_02-1024x768.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/The_Barnacle_Historic_State_Park_sign_02-1024x768/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:43:57	352214/352214	---M--	200	added ('OK')	image/jpeg	etag:%2255fd6-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/fairchild-tropical-garden-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/fairchild-tropical-garden-1/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:43:57	214752/214752	---M--	200	added ('OK')	image/jpeg	etag:%22346e0-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/MeltdownExpandBig.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/MeltdownExpandBig/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:43:58	2020/2020	U--M-Z	200	updated ('OK')	text/css	etag:%227e4-58ca42f71ebb8-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-833.css?ver=1562011682	./wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-833/index.css	(from http://wpnick.rfslocal.site/tour/)
14:44:02	237236/237236	---M--	200	added ('OK')	image/jpeg	etag:%2239eb4-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/smith-college-museum-copy.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/smith-college-museum-copy/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:44:02	10768/10768	---M--	200	added ('OK')	image/jpeg	etag:%222a10-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/220px-Miami_Childrens_Hospital.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/220px-Miami_Childrens_Hospital/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:44:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2018:44:02%20GMT	http://wpnick.rfslocal.site/?p=833	./wpnick.rfslocal.site/index/index-7.html	(from http://wpnick.rfslocal.site/tour/)
14:44:16	259807/259807	---M--	200	added ('OK')	image/jpeg	etag:%223f6df-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/67th-Annual-Beaux-Arts-Festival-of-Art.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/67th-Annual-Beaux-Arts-Festival-of-Art/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:44:25	113243/113243	---M--	200	added ('OK')	image/jpeg	etag:%221ba5b-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/Logo.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/Logo/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:44:33	212134/212134	---M--	200	added ('OK')	image/jpeg	etag:%2233ca6-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/58756596ccbe7.image_.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/58756596ccbe7.image_/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:44:37	118649/118649	---M--	200	added ('OK')	image/jpeg	etag:%221cf79-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/5388aadd-aa18-4f5a-9b3e-419fc0a8641a.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/5388aadd-aa18-4f5a-9b3e-419fc0a8641a/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:44:38	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2018:44:37%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Ftour%2F&format=xml	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-7.html	(from http://wpnick.rfslocal.site/tour/)
14:44:40	2244/2244	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Jul%202019%2018:44:38%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fcontact%2F	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-8.json	(from http://wpnick.rfslocal.site/contact/)
14:44:40	34994/34994	---M--	200	added ('OK')	image/jpeg	etag:%2288b2-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/decova.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/decova/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:44:41	1012/1012	U--M-Z	200	updated ('OK')	text/css	etag:%223f4-58ca42ffea239-gzip%22	http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-997.css?ver=1562011691	./wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-997/index.css	(from http://wpnick.rfslocal.site/contact/)
14:44:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jul%202019%2018:44:41%20GMT	http://wpnick.rfslocal.site/?p=997	./wpnick.rfslocal.site/index/index-8.html	(from http://wpnick.rfslocal.site/contact/)
14:44:42	0/0	U--M--	200	updated ('OK')	text/html	date:Fri,%2026%20Jul%202019%2018:44:41%20GMT	http://wpnick.rfslocal.site/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwpnick.rfslocal.site%2Fcontact%2F&format=xml	./wpnick.rfslocal.site/wp-json/oembed/1.0/embed/index-8.html	(from http://wpnick.rfslocal.site/contact/)
14:44:44	110894/110894	---M--	200	added ('OK')	image/jpeg	etag:%221b12e-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/jdch25logo.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/jdch25logo/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:44:50	300480/300480	---M--	200	added ('OK')	image/jpeg	etag:%22495c0-5654d3767f400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/1200px-Nova_Library_West.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/1200px-Nova_Library_West/index.jpg	(from http://wpnick.rfslocal.site/tour/)
14:45:13	123759/123759	---M--	200	added ('OK')	image/jpeg	etag:%221e36f-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23736208_10155870421552486_8965254411791819778_o.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23736208_10155870421552486_8965254411791819778_o/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614)
14:45:13	165895/165895	---M--	200	added ('OK')	image/jpeg	etag:%2228807-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/BW.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/BW/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614)
14:45:14	168115/168115	---M--	200	added ('OK')	image/jpeg	etag:%22290b3-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23800287_10155870422607486_9170199490454666928_o.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23800287_10155870422607486_9170199490454666928_o/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614)
14:45:24	45760/45760	---M--	200	added ('OK')	image/jpeg	etag:%22b2c0-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/15826333_10209982033802451_3996939962314614449_n.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/15826333_10209982033802451_3996939962314614449_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614)
14:45:25	34962/34962	---M--	200	added ('OK')	image/jpeg	etag:%228892-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/71833_454365242485_6500667_n.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/71833_454365242485_6500667_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-827.css?ver=1562011627)
14:45:27	47208/47208	---M--	200	added ('OK')	image/jpeg	etag:%22b868-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/10365959_10152424476577486_1468875726449011548_n.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/10365959_10152424476577486_1468875726449011548_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-827.css?ver=1562011627)
14:45:32	282394/282394	---M--	200	added ('OK')	image/jpeg	etag:%2244f1a-564e8a2331400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/23783855_10155870424332486_6813117622747406122_o.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/23783855_10155870424332486_6813117622747406122_o/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-1082.css?ver=1562011614)
14:45:48	67223/67223	---M--	200	added ('OK')	image/jpeg	etag:%2210697-5653919909400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/1966802_10152787842172486_5224266586438690859_n.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/1966802_10152787842172486_5224266586438690859_n/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-833.css?ver=1562011682)
14:45:58	41470/41470	---M--	200	added ('OK')	image/jpeg	etag:%22a1fe-56561553f5400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/19959087_10155494355562486_1455817704749568356_n-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/19959087_10155494355562486_1455817704749568356_n-1/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-997.css?ver=1562011691)
14:46:02	195861/195861	---M--	200	added ('OK')	image/jpeg	etag:%222fd15-564fcc00a7400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/nbc.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/nbc/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-829.css?ver=1562011637)
14:46:08	228728/228728	---M--	200	added ('OK')	image/jpeg	etag:%2237d78-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/photo.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/photo/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-835.css?ver=1562011643)
14:50:10	3240695/3240695	---M--	200	added ('OK')	image/jpeg	etag:%223172f7-56510dde1d400%22	http://wpnick.rfslocal.site/wp-content/uploads/2018/02/IMG_5831-1.jpg	./wpnick.rfslocal.site/wp-content/uploads/2018/02/IMG_5831-1/index.jpg	(from http://wpnick.rfslocal.site/wp-content/uploads/elementor/css/post-831.css?ver=1562011668)
